1	6.61243
2	6.73E-01
3	4.11865
4	3.88728
5	1.72074
6	2.43858
7	3.29115
8	1.74875
9	3.57521
10	2.29625
11	2.99923
12	2.51809
13	3.16544
14	2.96628
15	3.70633
16	3.21535
17	3.08246
18	3.11762
19	3.15731
20	3.61119
21	2.54721
22	2.89105
23	3.42859
24	3.02263
25	2.30753
26	2.54558
27	2.965
28	2.32665
29	1.41724
30	2.40443
31	3.54053
32	3.19561
33	2.63671
34	3.33648
35	2.99346
36	3.12709
37	3.89079
38	2.83608
39	2.84453
40	2.51253
41	2.62268
42	2.90914
43	3.16088
44	2.80189
45	3.58911
46	2.75323
47	2.96665
48	3.42518
49	2.96303
50	3.04753
51	3.20288
52	2.51596
53	3.56812
54	2.96885
55	3.0951
56	3.74594
57	3.89169
58	2.42714
59	3.31403
60	2.93505
61	2.89724
62	3.02398
63	1.83347
64	2.30026
65	2.74477
66	2.81781
67	2.499
68	3.59491
69	3.47186
70	2.47138
71	2.78252
72	1.92433
73	2.88167
74	3.4719
75	2.94848
76	2.95129
77	2.90056
78	3.22128
79	2.58784
80	2.62324
81	2.95967
82	3.08716
83	2.93876
84	3.65103
85	2.92575
86	2.94865
87	3.10198
88	3.48178
89	2.45117
90	2.40858
91	3.22933
92	3.03296
93	2.94311
94	3.10734
95	3.18522
96	3.35777
97	3.08793
98	2.82724
99	2.45661
100	3.40386
101	2.52051
102	2.98149
103	3.61475
104	3.94558
105	3.86725
106	3.17145
107	2.74868
108	2.99287
109	3.53039
110	2.60739
111	3.47234
112	2.96328
113	3.20501
114	2.87337
115	2.93144
116	2.67185
117	2.92037
118	3.72204
119	2.50767
120	4.19208
121	2.09169
122	3.00012
123	3.73317
124	3.30466
125	2.72664
126	3.08244
127	3.12155
128	3.28932
129	2.98284
130	2.8646
131	3.32435
132	3.28944
133	2.92786
134	3.05171
135	2.9919
136	2.39836
137	2.41716
138	3.4367
139	2.96408
140	2.80739
141	2.81226
142	2.89994
143	2.2823
144	2.22068
145	3.57711
146	3.24163
147	3.38873
148	3.0165
149	3.08551
150	3.26994
151	4.0694
152	2.78719
153	1.75104
154	3.81863
155	2.86346
